TIMESTAMP,Calendrier,HTA,sup36,inf36
4553,HPE,13.5,22.8,39.4
4554,HPE,13.5,22.8,39.4
4555,HPE,13.5,22.8,39.4
4556,HPE,13.5,22.8,39.4
4557,HPE,13.5,22.8,39.4
4558,HPE,13.5,22.8,39.4
4559,HCE,8.4,17.3,39.4
4560,HCE,8.4,17.3,39.4
4561,HCE,8.4,17.3,39.4
4562,HCE,8.4,17.3,39.4
4563,HCE,8.4,17.3,39.4
4564,HCE,8.4,17.3,39.4
4565,HCE,8.4,17.3,39.4
4566,HCE,8.4,17.3,39.4
4567,HPE,13.5,22.8,39.4
4568,HPE,13.5,22.8,39.4
4569,HPE,13.5,22.8,39.4
4570,HPE,13.5,22.8,39.4
4571,HPE,13.5,22.8,39.4
4572,HPE,13.5,22.8,39.4
4573,HPE,13.5,22.8,39.4
4574,HPE,13.5,22.8,39.4
4575,HPE,13.5,22.8,39.4
4576,HPE,13.5,22.8,39.4
4577,HPE,13.5,22.8,39.4
4578,HPE,13.5,22.8,39.4
4579,HPE,13.5,22.8,39.4
4580,HPE,13.5,22.8,39.4
4581,HPE,13.5,22.8,39.4
4582,HPE,13.5,22.8,39.4
4583,HCE,8.4,17.3,39.4
4584,HCE,8.4,17.3,39.4
4585,HCE,8.4,17.3,39.4
4586,HCE,8.4,17.3,39.4
4587,HCE,8.4,17.3,39.4
4588,HCE,8.4,17.3,39.4
4589,HCE,8.4,17.3,39.4
4590,HCE,8.4,17.3,39.4
4591,HPE,13.5,22.8,39.4
4592,HPE,13.5,22.8,39.4
4593,HPE,13.5,22.8,39.4
4594,HPE,13.5,22.8,39.4
4595,HPE,13.5,22.8,39.4
4596,HPE,13.5,22.8,39.4
4597,HPE,13.5,22.8,39.4
4598,HPE,13.5,22.8,39.4
4599,HPE,13.5,22.8,39.4
4600,HPE,13.5,22.8,39.4
4601,HPE,13.5,22.8,39.4
4602,HPE,13.5,22.8,39.4
4603,HPE,13.5,22.8,39.4
4604,HPE,13.5,22.8,39.4
4605,HPE,13.5,22.8,39.4
4606,HPE,13.5,22.8,39.4
4607,HCE,8.4,17.3,39.4
4608,HCE,8.4,17.3,39.4
4609,HCE,8.4,17.3,39.4
4610,HCE,8.4,17.3,39.4
4611,HCE,8.4,17.3,39.4
4612,HCE,8.4,17.3,39.4
4613,HCE,8.4,17.3,39.4
4614,HCE,8.4,17.3,39.4
4615,HPE,13.5,22.8,39.4
4616,HPE,13.5,22.8,39.4
4617,HPE,13.5,22.8,39.4
4618,HPE,13.5,22.8,39.4
4619,HPE,13.5,22.8,39.4
4620,HPE,13.5,22.8,39.4
4621,HPE,13.5,22.8,39.4
4622,HPE,13.5,22.8,39.4
4623,HPE,13.5,22.8,39.4
4624,HPE,13.5,22.8,39.4
4625,HPE,13.5,22.8,39.4
4626,HPE,13.5,22.8,39.4
4627,HPE,13.5,22.8,39.4
4628,HPE,13.5,22.8,39.4
4629,HPE,13.5,22.8,39.4
4630,HPE,13.5,22.8,39.4
4631,HCE,8.4,17.3,39.4
4632,HCE,8.4,17.3,39.4
4633,HCE,8.4,17.3,39.4
4634,HCE,8.4,17.3,39.4
4635,HCE,8.4,17.3,39.4
4636,HCE,8.4,17.3,39.4
4637,HCE,8.4,17.3,39.4
4638,HCE,8.4,17.3,39.4
4639,HPE,13.5,22.8,39.4
4640,HPE,13.5,22.8,39.4
4641,HPE,13.5,22.8,39.4
4642,HPE,13.5,22.8,39.4
4643,HPE,13.5,22.8,39.4
4644,HPE,13.5,22.8,39.4
4645,HPE,13.5,22.8,39.4
4646,HPE,13.5,22.8,39.4
4647,HPE,13.5,22.8,39.4
4648,HPE,13.5,22.8,39.4
4649,HPE,13.5,22.8,39.4
4650,HPE,13.5,22.8,39.4
4651,HPE,13.5,22.8,39.4
4652,HPE,13.5,22.8,39.4
4653,HPE,13.5,22.8,39.4
4654,HPE,13.5,22.8,39.4
4655,HCE,8.4,17.3,39.4
4656,HCE,8.4,17.3,39.4
4657,HCE,8.4,17.3,39.4
4658,HCE,8.4,17.3,39.4
4659,HCE,8.4,17.3,39.4
4660,HCE,8.4,17.3,39.4
4661,HCE,8.4,17.3,39.4
4662,HCE,8.4,17.3,39.4
4663,HPE,13.5,22.8,39.4
4664,HPE,13.5,22.8,39.4
4665,HPE,13.5,22.8,39.4
4666,HPE,13.5,22.8,39.4
4667,HPE,13.5,22.8,39.4
4668,HPE,13.5,22.8,39.4
4669,HPE,13.5,22.8,39.4
4670,HPE,13.5,22.8,39.4
4671,HPE,13.5,22.8,39.4
4672,HPE,13.5,22.8,39.4
4673,HPE,13.5,22.8,39.4
4674,HPE,13.5,22.8,39.4
4675,HPE,13.5,22.8,39.4
4676,HPE,13.5,22.8,39.4
4677,HPE,13.5,22.8,39.4
4678,HPE,13.5,22.8,39.4
4679,HCE,8.4,17.3,39.4
4680,HCE,8.4,17.3,39.4
4681,HCE,8.4,17.3,39.4
4682,HCE,8.4,17.3,39.4
4683,HCE,8.4,17.3,39.4
4684,HCE,8.4,17.3,39.4
4685,HCE,8.4,17.3,39.4
4686,HCE,8.4,17.3,39.4
4687,HPE,13.5,22.8,39.4
4688,HPE,13.5,22.8,39.4
4689,HPE,13.5,22.8,39.4
4690,HPE,13.5,22.8,39.4
4691,HPE,13.5,22.8,39.4
4692,HPE,13.5,22.8,39.4
4693,HPE,13.5,22.8,39.4
4694,HPE,13.5,22.8,39.4
4695,HPE,13.5,22.8,39.4
4696,HPE,13.5,22.8,39.4
4697,HPE,13.5,22.8,39.4
4698,HPE,13.5,22.8,39.4
4699,HPE,13.5,22.8,39.4
4700,HPE,13.5,22.8,39.4
4701,HPE,13.5,22.8,39.4
4702,HPE,13.5,22.8,39.4
4703,HCE,8.4,17.3,39.4
4704,HCE,8.4,17.3,39.4
4705,HCE,8.4,17.3,39.4
4706,HCE,8.4,17.3,39.4
4707,HCE,8.4,17.3,39.4
4708,HCE,8.4,17.3,39.4
4709,HCE,8.4,17.3,39.4
4710,HCE,8.4,17.3,39.4
4711,HPE,13.5,22.8,39.4
4712,HPE,13.5,22.8,39.4
4713,HPE,13.5,22.8,39.4
4714,HPE,13.5,22.8,39.4
4715,HPE,13.5,22.8,39.4
4716,HPE,13.5,22.8,39.4
4717,HPE,13.5,22.8,39.4
4718,HPE,13.5,22.8,39.4
4719,HPE,13.5,22.8,39.4
4720,HPE,13.5,22.8,39.4
4721,HPE,13.5,22.8,39.4
4722,HPE,13.5,22.8,39.4
4723,HPE,13.5,22.8,39.4
4724,HPE,13.5,22.8,39.4
4725,HPE,13.5,22.8,39.4
4726,HPE,13.5,22.8,39.4
4727,HCE,8.4,17.3,39.4
4728,HCE,8.4,17.3,39.4
4729,HCE,8.4,17.3,39.4
4730,HCE,8.4,17.3,39.4
4731,HCE,8.4,17.3,39.4
4732,HCE,8.4,17.3,39.4
4733,HCE,8.4,17.3,39.4
4734,HCE,8.4,17.3,39.4
4735,HPE,13.5,22.8,39.4
4736,HPE,13.5,22.8,39.4
4737,HPE,13.5,22.8,39.4
4738,HPE,13.5,22.8,39.4
4739,HPE,13.5,22.8,39.4
4740,HPE,13.5,22.8,39.4
4741,HPE,13.5,22.8,39.4
4742,HPE,13.5,22.8,39.4
4743,HPE,13.5,22.8,39.4
4744,HPE,13.5,22.8,39.4
4745,HPE,13.5,22.8,39.4
4746,HPE,13.5,22.8,39.4
4747,HPE,13.5,22.8,39.4
4748,HPE,13.5,22.8,39.4
4749,HPE,13.5,22.8,39.4
4750,HPE,13.5,22.8,39.4
4751,HCE,8.4,17.3,39.4
4752,HCE,8.4,17.3,39.4
4753,HCE,8.4,17.3,39.4
4754,HCE,8.4,17.3,39.4
4755,HCE,8.4,17.3,39.4
4756,HCE,8.4,17.3,39.4
4757,HCE,8.4,17.3,39.4
4758,HCE,8.4,17.3,39.4
4759,HPE,13.5,22.8,39.4
4760,HPE,13.5,22.8,39.4
4761,HPE,13.5,22.8,39.4
4762,HPE,13.5,22.8,39.4
4763,HPE,13.5,22.8,39.4
4764,HPE,13.5,22.8,39.4
4765,HPE,13.5,22.8,39.4
4766,HPE,13.5,22.8,39.4
4767,HPE,13.5,22.8,39.4
4768,HPE,13.5,22.8,39.4
4769,HPE,13.5,22.8,39.4
4770,HPE,13.5,22.8,39.4
4771,HPE,13.5,22.8,39.4
4772,HPE,13.5,22.8,39.4
4773,HPE,13.5,22.8,39.4
4774,HPE,13.5,22.8,39.4
4775,HCE,8.4,17.3,39.4
4776,HCE,8.4,17.3,39.4
4777,HCE,8.4,17.3,39.4
4778,HCE,8.4,17.3,39.4
4779,HCE,8.4,17.3,39.4
4780,HCE,8.4,17.3,39.4
4781,HCE,8.4,17.3,39.4
4782,HCE,8.4,17.3,39.4
4783,HPE,13.5,22.8,39.4
4784,HPE,13.5,22.8,39.4
4785,HPE,13.5,22.8,39.4
4786,HPE,13.5,22.8,39.4
4787,HPE,13.5,22.8,39.4
4788,HPE,13.5,22.8,39.4
4789,HPE,13.5,22.8,39.4
4790,HPE,13.5,22.8,39.4
4791,HPE,13.5,22.8,39.4
4792,HPE,13.5,22.8,39.4
4793,HPE,13.5,22.8,39.4
4794,HPE,13.5,22.8,39.4
4795,HPE,13.5,22.8,39.4
4796,HPE,13.5,22.8,39.4
4797,HPE,13.5,22.8,39.4
4798,HPE,13.5,22.8,39.4
4799,HCE,8.4,17.3,39.4
4800,HCE,8.4,17.3,39.4
4801,HCE,8.4,17.3,39.4
4802,HCE,8.4,17.3,39.4
4803,HCE,8.4,17.3,39.4
4804,HCE,8.4,17.3,39.4
4805,HCE,8.4,17.3,39.4
4806,HCE,8.4,17.3,39.4
4807,HPE,13.5,22.8,39.4
4808,HPE,13.5,22.8,39.4
4809,HPE,13.5,22.8,39.4
4810,HPE,13.5,22.8,39.4
4811,HPE,13.5,22.8,39.4
4812,HPE,13.5,22.8,39.4
4813,HPE,13.5,22.8,39.4
4814,HPE,13.5,22.8,39.4
4815,HPE,13.5,22.8,39.4
4816,HPE,13.5,22.8,39.4
4817,HPE,13.5,22.8,39.4
4818,HPE,13.5,22.8,39.4
4819,HPE,13.5,22.8,39.4
4820,HPE,13.5,22.8,39.4
4821,HPE,13.5,22.8,39.4
4822,HPE,13.5,22.8,39.4
4823,HCE,8.4,17.3,39.4
4824,HCE,8.4,17.3,39.4
4825,HCE,8.4,17.3,39.4
4826,HCE,8.4,17.3,39.4
4827,HCE,8.4,17.3,39.4
4828,HCE,8.4,17.3,39.4
4829,HCE,8.4,17.3,39.4
4830,HCE,8.4,17.3,39.4
4831,HPE,13.5,22.8,39.4
4832,HPE,13.5,22.8,39.4
4833,HPE,13.5,22.8,39.4
4834,HPE,13.5,22.8,39.4
4835,HPE,13.5,22.8,39.4
4836,HPE,13.5,22.8,39.4
4837,HPE,13.5,22.8,39.4
4838,HPE,13.5,22.8,39.4
4839,HPE,13.5,22.8,39.4
4840,HPE,13.5,22.8,39.4
4841,HPE,13.5,22.8,39.4
4842,HPE,13.5,22.8,39.4
4843,HPE,13.5,22.8,39.4
4844,HPE,13.5,22.8,39.4
4845,HPE,13.5,22.8,39.4
4846,HPE,13.5,22.8,39.4
4847,HCE,8.4,17.3,39.4
4848,HCE,8.4,17.3,39.4
4849,HCE,8.4,17.3,39.4
4850,HCE,8.4,17.3,39.4
4851,HCE,8.4,17.3,39.4
4852,HCE,8.4,17.3,39.4
4853,HCE,8.4,17.3,39.4
4854,HCE,8.4,17.3,39.4
4855,HPE,13.5,22.8,39.4
4856,HPE,13.5,22.8,39.4
4857,HPE,13.5,22.8,39.4
4858,HPE,13.5,22.8,39.4
4859,HPE,13.5,22.8,39.4
4860,HPE,13.5,22.8,39.4
4861,HPE,13.5,22.8,39.4
4862,HPE,13.5,22.8,39.4
4863,HPE,13.5,22.8,39.4
4864,HPE,13.5,22.8,39.4
4865,HPE,13.5,22.8,39.4
4866,HPE,13.5,22.8,39.4
4867,HPE,13.5,22.8,39.4
4868,HPE,13.5,22.8,39.4
4869,HPE,13.5,22.8,39.4
4870,HPE,13.5,22.8,39.4
4871,HCE,8.4,17.3,39.4
4872,HCE,8.4,17.3,39.4
4873,HCE,8.4,17.3,39.4
4874,HCE,8.4,17.3,39.4
4875,HCE,8.4,17.3,39.4
4876,HCE,8.4,17.3,39.4
4877,HCE,8.4,17.3,39.4
4878,HCE,8.4,17.3,39.4
4879,HPE,13.5,22.8,39.4
4880,HPE,13.5,22.8,39.4
4881,HPE,13.5,22.8,39.4
4882,HPE,13.5,22.8,39.4
4883,HPE,13.5,22.8,39.4
4884,HPE,13.5,22.8,39.4
4885,HPE,13.5,22.8,39.4
4886,HPE,13.5,22.8,39.4
4887,HPE,13.5,22.8,39.4
4888,HPE,13.5,22.8,39.4
4889,HPE,13.5,22.8,39.4
4890,HPE,13.5,22.8,39.4
4891,HPE,13.5,22.8,39.4
4892,HPE,13.5,22.8,39.4
4893,HPE,13.5,22.8,39.4
4894,HPE,13.5,22.8,39.4
4895,HCE,8.4,17.3,39.4
4896,HCE,8.4,17.3,39.4
4897,HCE,8.4,17.3,39.4
4898,HCE,8.4,17.3,39.4
4899,HCE,8.4,17.3,39.4
4900,HCE,8.4,17.3,39.4
4901,HCE,8.4,17.3,39.4
4902,HCE,8.4,17.3,39.4
4903,HPE,13.5,22.8,39.4
4904,HPE,13.5,22.8,39.4
4905,HPE,13.5,22.8,39.4
4906,HPE,13.5,22.8,39.4
4907,HPE,13.5,22.8,39.4
4908,HPE,13.5,22.8,39.4
4909,HPE,13.5,22.8,39.4
4910,HPE,13.5,22.8,39.4
4911,HPE,13.5,22.8,39.4
4912,HPE,13.5,22.8,39.4
4913,HPE,13.5,22.8,39.4
4914,HPE,13.5,22.8,39.4
4915,HPE,13.5,22.8,39.4
4916,HPE,13.5,22.8,39.4
4917,HPE,13.5,22.8,39.4
4918,HPE,13.5,22.8,39.4
4919,HCE,8.4,17.3,39.4
4920,HCE,8.4,17.3,39.4
4921,HCE,8.4,17.3,39.4
4922,HCE,8.4,17.3,39.4
4923,HCE,8.4,17.3,39.4
4924,HCE,8.4,17.3,39.4
4925,HCE,8.4,17.3,39.4
4926,HCE,8.4,17.3,39.4
4927,HPE,13.5,22.8,39.4
4928,HPE,13.5,22.8,39.4
4929,HPE,13.5,22.8,39.4
4930,HPE,13.5,22.8,39.4
4931,HPE,13.5,22.8,39.4
4932,HPE,13.5,22.8,39.4
4933,HPE,13.5,22.8,39.4
4934,HPE,13.5,22.8,39.4
4935,HPE,13.5,22.8,39.4
4936,HPE,13.5,22.8,39.4
4937,HPE,13.5,22.8,39.4
4938,HPE,13.5,22.8,39.4
4939,HPE,13.5,22.8,39.4
4940,HPE,13.5,22.8,39.4
4941,HPE,13.5,22.8,39.4
4942,HPE,13.5,22.8,39.4
4943,HCE,8.4,17.3,39.4
4944,HCE,8.4,17.3,39.4
4945,HCE,8.4,17.3,39.4
4946,HCE,8.4,17.3,39.4
4947,HCE,8.4,17.3,39.4
4948,HCE,8.4,17.3,39.4
4949,HCE,8.4,17.3,39.4
4950,HCE,8.4,17.3,39.4
4951,HPE,13.5,22.8,39.4
4952,HPE,13.5,22.8,39.4
4953,HPE,13.5,22.8,39.4
4954,HPE,13.5,22.8,39.4
4955,HPE,13.5,22.8,39.4
4956,HPE,13.5,22.8,39.4
4957,HPE,13.5,22.8,39.4
4958,HPE,13.5,22.8,39.4
4959,HPE,13.5,22.8,39.4
4960,HPE,13.5,22.8,39.4
4961,HPE,13.5,22.8,39.4
4962,HPE,13.5,22.8,39.4
4963,HPE,13.5,22.8,39.4
4964,HPE,13.5,22.8,39.4
4965,HPE,13.5,22.8,39.4
4966,HPE,13.5,22.8,39.4
4967,HCE,8.4,17.3,39.4
4968,HCE,8.4,17.3,39.4
4969,HCE,8.4,17.3,39.4
4970,HCE,8.4,17.3,39.4
4971,HCE,8.4,17.3,39.4
4972,HCE,8.4,17.3,39.4
4973,HCE,8.4,17.3,39.4
4974,HCE,8.4,17.3,39.4
4975,HPE,13.5,22.8,39.4
4976,HPE,13.5,22.8,39.4
4977,HPE,13.5,22.8,39.4
4978,HPE,13.5,22.8,39.4
4979,HPE,13.5,22.8,39.4
4980,HPE,13.5,22.8,39.4
4981,HPE,13.5,22.8,39.4
4982,HPE,13.5,22.8,39.4
4983,HPE,13.5,22.8,39.4
4984,HPE,13.5,22.8,39.4
4985,HPE,13.5,22.8,39.4
4986,HPE,13.5,22.8,39.4
4987,HPE,13.5,22.8,39.4
4988,HPE,13.5,22.8,39.4
4989,HPE,13.5,22.8,39.4
4990,HPE,13.5,22.8,39.4
4991,HCE,8.4,17.3,39.4
4992,HCE,8.4,17.3,39.4
4993,HCE,8.4,17.3,39.4
4994,HCE,8.4,17.3,39.4
4995,HCE,8.4,17.3,39.4
4996,HCE,8.4,17.3,39.4
4997,HCE,8.4,17.3,39.4
4998,HCE,8.4,17.3,39.4
4999,HPE,13.5,22.8,39.4
5000,HPE,13.5,22.8,39.4
5001,HPE,13.5,22.8,39.4
5002,HPE,13.5,22.8,39.4
5003,HPE,13.5,22.8,39.4
5004,HPE,13.5,22.8,39.4
5005,HPE,13.5,22.8,39.4
5006,HPE,13.5,22.8,39.4
5007,HPE,13.5,22.8,39.4
5008,HPE,13.5,22.8,39.4
5009,HPE,13.5,22.8,39.4
5010,HPE,13.5,22.8,39.4
5011,HPE,13.5,22.8,39.4
5012,HPE,13.5,22.8,39.4
5013,HPE,13.5,22.8,39.4
5014,HPE,13.5,22.8,39.4
5015,HCE,8.4,17.3,39.4
5016,HCE,8.4,17.3,39.4
5017,HCE,8.4,17.3,39.4
5018,HCE,8.4,17.3,39.4
5019,HCE,8.4,17.3,39.4
5020,HCE,8.4,17.3,39.4
5021,HCE,8.4,17.3,39.4
5022,HCE,8.4,17.3,39.4
5023,HPE,13.5,22.8,39.4
5024,HPE,13.5,22.8,39.4
5025,HPE,13.5,22.8,39.4
5026,HPE,13.5,22.8,39.4
5027,HPE,13.5,22.8,39.4
5028,HPE,13.5,22.8,39.4
5029,HPE,13.5,22.8,39.4
5030,HPE,13.5,22.8,39.4
5031,HPE,13.5,22.8,39.4
5032,HPE,13.5,22.8,39.4
5033,HPE,13.5,22.8,39.4
5034,HPE,13.5,22.8,39.4
5035,HPE,13.5,22.8,39.4
5036,HPE,13.5,22.8,39.4
5037,HPE,13.5,22.8,39.4
5038,HPE,13.5,22.8,39.4
5039,HCE,8.4,17.3,39.4
5040,HCE,8.4,17.3,39.4
5041,HCE,8.4,17.3,39.4
5042,HCE,8.4,17.3,39.4
5043,HCE,8.4,17.3,39.4
5044,HCE,8.4,17.3,39.4
5045,HCE,8.4,17.3,39.4
5046,HCE,8.4,17.3,39.4
5047,HPE,13.5,22.8,39.4
5048,HPE,13.5,22.8,39.4
5049,HPE,13.5,22.8,39.4
5050,HPE,13.5,22.8,39.4
5051,HPE,13.5,22.8,39.4
5052,HPE,13.5,22.8,39.4
5053,HPE,13.5,22.8,39.4
5054,HPE,13.5,22.8,39.4
5055,HPE,13.5,22.8,39.4
5056,HPE,13.5,22.8,39.4
5057,HPE,13.5,22.8,39.4
5058,HPE,13.5,22.8,39.4
5059,HPE,13.5,22.8,39.4
5060,HPE,13.5,22.8,39.4
5061,HPE,13.5,22.8,39.4
5062,HPE,13.5,22.8,39.4
5063,HCE,8.4,17.3,39.4
5064,HCE,8.4,17.3,39.4
5065,HCE,8.4,17.3,39.4
5066,HCE,8.4,17.3,39.4
5067,HCE,8.4,17.3,39.4
5068,HCE,8.4,17.3,39.4
5069,HCE,8.4,17.3,39.4
5070,HCE,8.4,17.3,39.4
5071,HPE,13.5,22.8,39.4
5072,HPE,13.5,22.8,39.4
5073,HPE,13.5,22.8,39.4
5074,HPE,13.5,22.8,39.4
5075,HPE,13.5,22.8,39.4
5076,HPE,13.5,22.8,39.4
5077,HPE,13.5,22.8,39.4
5078,HPE,13.5,22.8,39.4
5079,HPE,13.5,22.8,39.4
5080,HPE,13.5,22.8,39.4
5081,HPE,13.5,22.8,39.4
5082,HPE,13.5,22.8,39.4
5083,HPE,13.5,22.8,39.4
5084,HPE,13.5,22.8,39.4
5085,HPE,13.5,22.8,39.4
5086,HPE,13.5,22.8,39.4
5087,HCE,8.4,17.3,39.4
5088,HCE,8.4,17.3,39.4
5089,HCE,8.4,17.3,39.4
5090,HCE,8.4,17.3,39.4
5091,HCE,8.4,17.3,39.4
5092,HCE,8.4,17.3,39.4
5093,HCE,8.4,17.3,39.4
5094,HCE,8.4,17.3,39.4
5095,HPE,13.5,22.8,39.4
5096,HPE,13.5,22.8,39.4
5097,HPE,13.5,22.8,39.4
5098,HPE,13.5,22.8,39.4
5099,HPE,13.5,22.8,39.4
5100,HPE,13.5,22.8,39.4
5101,HPE,13.5,22.8,39.4
5102,HPE,13.5,22.8,39.4
5103,HPE,13.5,22.8,39.4
5104,HPE,13.5,22.8,39.4
5105,HPE,13.5,22.8,39.4
5106,HPE,13.5,22.8,39.4
5107,HPE,13.5,22.8,39.4
5108,HPE,13.5,22.8,39.4
5109,HPE,13.5,22.8,39.4
5110,HPE,13.5,22.8,39.4
5111,HCE,8.4,17.3,39.4
5112,HCE,8.4,17.3,39.4
5113,HCE,8.4,17.3,39.4
5114,HCE,8.4,17.3,39.4
5115,HCE,8.4,17.3,39.4
5116,HCE,8.4,17.3,39.4
5117,HCE,8.4,17.3,39.4
5118,HCE,8.4,17.3,39.4
5119,HPE,13.5,22.8,39.4
5120,HPE,13.5,22.8,39.4
5121,HPE,13.5,22.8,39.4
5122,HPE,13.5,22.8,39.4
5123,HPE,13.5,22.8,39.4
5124,HPE,13.5,22.8,39.4
5125,HPE,13.5,22.8,39.4
5126,HPE,13.5,22.8,39.4
5127,HPE,13.5,22.8,39.4
5128,HPE,13.5,22.8,39.4
5129,HPE,13.5,22.8,39.4
5130,HPE,13.5,22.8,39.4
5131,HPE,13.5,22.8,39.4
5132,HPE,13.5,22.8,39.4
5133,HPE,13.5,22.8,39.4
5134,HPE,13.5,22.8,39.4
5135,HCE,8.4,17.3,39.4
5136,HCE,8.4,17.3,39.4
5137,HCE,8.4,17.3,39.4
5138,HCE,8.4,17.3,39.4
5139,HCE,8.4,17.3,39.4
5140,HCE,8.4,17.3,39.4
5141,HCE,8.4,17.3,39.4
5142,HCE,8.4,17.3,39.4
5143,HPE,13.5,22.8,39.4
5144,HPE,13.5,22.8,39.4
5145,HPE,13.5,22.8,39.4
5146,HPE,13.5,22.8,39.4
5147,HPE,13.5,22.8,39.4
5148,HPE,13.5,22.8,39.4
5149,HPE,13.5,22.8,39.4
5150,HPE,13.5,22.8,39.4
5151,HPE,13.5,22.8,39.4
5152,HPE,13.5,22.8,39.4
5153,HPE,13.5,22.8,39.4
5154,HPE,13.5,22.8,39.4
5155,HPE,13.5,22.8,39.4
5156,HPE,13.5,22.8,39.4
5157,HPE,13.5,22.8,39.4
5158,HPE,13.5,22.8,39.4
5159,HCE,8.4,17.3,39.4
5160,HCE,8.4,17.3,39.4
5161,HCE,8.4,17.3,39.4
5162,HCE,8.4,17.3,39.4
5163,HCE,8.4,17.3,39.4
5164,HCE,8.4,17.3,39.4
5165,HCE,8.4,17.3,39.4
5166,HCE,8.4,17.3,39.4
5167,HPE,13.5,22.8,39.4
5168,HPE,13.5,22.8,39.4
5169,HPE,13.5,22.8,39.4
5170,HPE,13.5,22.8,39.4
5171,HPE,13.5,22.8,39.4
5172,HPE,13.5,22.8,39.4
5173,HPE,13.5,22.8,39.4
5174,HPE,13.5,22.8,39.4
5175,HPE,13.5,22.8,39.4
5176,HPE,13.5,22.8,39.4
5177,HPE,13.5,22.8,39.4
5178,HPE,13.5,22.8,39.4
5179,HPE,13.5,22.8,39.4
5180,HPE,13.5,22.8,39.4
5181,HPE,13.5,22.8,39.4
5182,HPE,13.5,22.8,39.4
5183,HCE,8.4,17.3,39.4
5184,HCE,8.4,17.3,39.4
5185,HCE,8.4,17.3,39.4
5186,HCE,8.4,17.3,39.4
5187,HCE,8.4,17.3,39.4
5188,HCE,8.4,17.3,39.4
5189,HCE,8.4,17.3,39.4
5190,HCE,8.4,17.3,39.4
5191,HPE,13.5,22.8,39.4
5192,HPE,13.5,22.8,39.4
5193,HPE,13.5,22.8,39.4
5194,HPE,13.5,22.8,39.4
5195,HPE,13.5,22.8,39.4
5196,HPE,13.5,22.8,39.4
5197,HPE,13.5,22.8,39.4
5198,HPE,13.5,22.8,39.4
5199,HPE,13.5,22.8,39.4
5200,HPE,13.5,22.8,39.4
5201,HPE,13.5,22.8,39.4
5202,HPE,13.5,22.8,39.4
5203,HPE,13.5,22.8,39.4
5204,HPE,13.5,22.8,39.4
5205,HPE,13.5,22.8,39.4
5206,HPE,13.5,22.8,39.4
5207,HCE,8.4,17.3,39.4
5208,HCE,8.4,17.3,39.4
5209,HCE,8.4,17.3,39.4
5210,HCE,8.4,17.3,39.4
5211,HCE,8.4,17.3,39.4
5212,HCE,8.4,17.3,39.4
5213,HCE,8.4,17.3,39.4
5214,HCE,8.4,17.3,39.4
5215,HPE,13.5,22.8,39.4
5216,HPE,13.5,22.8,39.4
5217,HPE,13.5,22.8,39.4
5218,HPE,13.5,22.8,39.4
5219,HPE,13.5,22.8,39.4
5220,HPE,13.5,22.8,39.4
5221,HPE,13.5,22.8,39.4
5222,HPE,13.5,22.8,39.4
5223,HPE,13.5,22.8,39.4
5224,HPE,13.5,22.8,39.4
5225,HPE,13.5,22.8,39.4
5226,HPE,13.5,22.8,39.4
5227,HPE,13.5,22.8,39.4
5228,HPE,13.5,22.8,39.4
5229,HPE,13.5,22.8,39.4
5230,HPE,13.5,22.8,39.4
5231,HCE,8.4,17.3,39.4
5232,HCE,8.4,17.3,39.4
5233,HCE,8.4,17.3,39.4
5234,HCE,8.4,17.3,39.4
5235,HCE,8.4,17.3,39.4
5236,HCE,8.4,17.3,39.4
5237,HCE,8.4,17.3,39.4
5238,HCE,8.4,17.3,39.4
5239,HPE,13.5,22.8,39.4
5240,HPE,13.5,22.8,39.4
5241,HPE,13.5,22.8,39.4
5242,HPE,13.5,22.8,39.4
5243,HPE,13.5,22.8,39.4
5244,HPE,13.5,22.8,39.4
5245,HPE,13.5,22.8,39.4
5246,HPE,13.5,22.8,39.4
5247,HPE,13.5,22.8,39.4
5248,HPE,13.5,22.8,39.4
5249,HPE,13.5,22.8,39.4
5250,HPE,13.5,22.8,39.4
5251,HPE,13.5,22.8,39.4
5252,HPE,13.5,22.8,39.4
5253,HPE,13.5,22.8,39.4
5254,HPE,13.5,22.8,39.4
5255,HCE,8.4,17.3,39.4
5256,HCE,8.4,17.3,39.4
5257,HCE,8.4,17.3,39.4
5258,HCE,8.4,17.3,39.4
5259,HCE,8.4,17.3,39.4
5260,HCE,8.4,17.3,39.4
5261,HCE,8.4,17.3,39.4
5262,HCE,8.4,17.3,39.4
5263,HPE,13.5,22.8,39.4
5264,HPE,13.5,22.8,39.4
5265,HPE,13.5,22.8,39.4
5266,HPE,13.5,22.8,39.4
5267,HPE,13.5,22.8,39.4
5268,HPE,13.5,22.8,39.4
5269,HPE,13.5,22.8,39.4
5270,HPE,13.5,22.8,39.4
5271,HPE,13.5,22.8,39.4
5272,HPE,13.5,22.8,39.4
5273,HPE,13.5,22.8,39.4
5274,HPE,13.5,22.8,39.4
5275,HPE,13.5,22.8,39.4
5276,HPE,13.5,22.8,39.4
5277,HPE,13.5,22.8,39.4
5278,HPE,13.5,22.8,39.4
5279,HCE,8.4,17.3,39.4
5280,HCE,8.4,17.3,39.4
5281,HCE,8.4,17.3,39.4
5282,HCE,8.4,17.3,39.4
5283,HCE,8.4,17.3,39.4
5284,HCE,8.4,17.3,39.4
5285,HCE,8.4,17.3,39.4
5286,HCE,8.4,17.3,39.4
5287,HPE,13.5,22.8,39.4
