TIMESTAMP,RESSOURCES,importCost
4995,hydrogen,1000000
4996,hydrogen,1000000
4997,hydrogen,1000000
4998,hydrogen,1000000
4999,hydrogen,1000000
5000,hydrogen,1000000
5001,hydrogen,1000000
5002,hydrogen,1000000
5003,hydrogen,1000000
5004,hydrogen,1000000
5005,hydrogen,1000000
5006,hydrogen,1000000
5007,hydrogen,1000000
5008,hydrogen,1000000
5009,hydrogen,1000000
5010,hydrogen,1000000
5011,hydrogen,1000000
5012,hydrogen,1000000
5013,hydrogen,1000000
5014,hydrogen,1000000
5015,hydrogen,1000000
5016,hydrogen,1000000
5017,hydrogen,1000000
5018,hydrogen,1000000
5019,hydrogen,1000000
5020,hydrogen,1000000
5021,hydrogen,1000000
5022,hydrogen,1000000
5023,hydrogen,1000000
5024,hydrogen,1000000
5025,hydrogen,1000000
5026,hydrogen,1000000
5027,hydrogen,1000000
5028,hydrogen,1000000
5029,hydrogen,1000000
5030,hydrogen,1000000
5031,hydrogen,1000000
5032,hydrogen,1000000
5033,hydrogen,1000000
5034,hydrogen,1000000
5035,hydrogen,1000000
5036,hydrogen,1000000
5037,hydrogen,1000000
5038,hydrogen,1000000
5039,hydrogen,1000000
5040,hydrogen,1000000
5041,hydrogen,1000000
5042,hydrogen,1000000
5043,hydrogen,1000000
5044,hydrogen,1000000
5045,hydrogen,1000000
5046,hydrogen,1000000
5047,hydrogen,1000000
5048,hydrogen,1000000
5049,hydrogen,1000000
5050,hydrogen,1000000
5051,hydrogen,1000000
5052,hydrogen,1000000
5053,hydrogen,1000000
5054,hydrogen,1000000
5055,hydrogen,1000000
5056,hydrogen,1000000
5057,hydrogen,1000000
5058,hydrogen,1000000
5059,hydrogen,1000000
5060,hydrogen,1000000
5061,hydrogen,1000000
5062,hydrogen,1000000
5063,hydrogen,1000000
5064,hydrogen,1000000
5065,hydrogen,1000000
5066,hydrogen,1000000
5067,hydrogen,1000000
5068,hydrogen,1000000
5069,hydrogen,1000000
5070,hydrogen,1000000
5071,hydrogen,1000000
5072,hydrogen,1000000
5073,hydrogen,1000000
5074,hydrogen,1000000
5075,hydrogen,1000000
5076,hydrogen,1000000
5077,hydrogen,1000000
5078,hydrogen,1000000
5079,hydrogen,1000000
5080,hydrogen,1000000
5081,hydrogen,1000000
5082,hydrogen,1000000
5083,hydrogen,1000000
5084,hydrogen,1000000
5085,hydrogen,1000000
5086,hydrogen,1000000
5087,hydrogen,1000000
5088,hydrogen,1000000
5089,hydrogen,1000000
5090,hydrogen,1000000
5091,hydrogen,1000000
5092,hydrogen,1000000
5093,hydrogen,1000000
5094,hydrogen,1000000
5095,hydrogen,1000000
5096,hydrogen,1000000
5097,hydrogen,1000000
5098,hydrogen,1000000
5099,hydrogen,1000000
5100,hydrogen,1000000
5101,hydrogen,1000000
5102,hydrogen,1000000
5103,hydrogen,1000000
5104,hydrogen,1000000
5105,hydrogen,1000000
5106,hydrogen,1000000
5107,hydrogen,1000000
5108,hydrogen,1000000
5109,hydrogen,1000000
5110,hydrogen,1000000
5111,hydrogen,1000000
5112,hydrogen,1000000
5113,hydrogen,1000000
5114,hydrogen,1000000
5115,hydrogen,1000000
5116,hydrogen,1000000
5117,hydrogen,1000000
5118,hydrogen,1000000
5119,hydrogen,1000000
5120,hydrogen,1000000
5121,hydrogen,1000000
5122,hydrogen,1000000
5123,hydrogen,1000000
5124,hydrogen,1000000
5125,hydrogen,1000000
5126,hydrogen,1000000
5127,hydrogen,1000000
5128,hydrogen,1000000
5129,hydrogen,1000000
5130,hydrogen,1000000
5131,hydrogen,1000000
5132,hydrogen,1000000
5133,hydrogen,1000000
5134,hydrogen,1000000
5135,hydrogen,1000000
5136,hydrogen,1000000
5137,hydrogen,1000000
5138,hydrogen,1000000
5139,hydrogen,1000000
5140,hydrogen,1000000
5141,hydrogen,1000000
5142,hydrogen,1000000
5143,hydrogen,1000000
5144,hydrogen,1000000
5145,hydrogen,1000000
5146,hydrogen,1000000
5147,hydrogen,1000000
5148,hydrogen,1000000
5149,hydrogen,1000000
5150,hydrogen,1000000
5151,hydrogen,1000000
5152,hydrogen,1000000
5153,hydrogen,1000000
5154,hydrogen,1000000
5155,hydrogen,1000000
5156,hydrogen,1000000
5157,hydrogen,1000000
5158,hydrogen,1000000
5159,hydrogen,1000000
5160,hydrogen,1000000
5161,hydrogen,1000000
5162,hydrogen,1000000
5163,hydrogen,1000000
5164,hydrogen,1000000
5165,hydrogen,1000000
5166,hydrogen,1000000
5167,hydrogen,1000000
5168,hydrogen,1000000
5169,hydrogen,1000000
5170,hydrogen,1000000
5171,hydrogen,1000000
5172,hydrogen,1000000
5173,hydrogen,1000000
5174,hydrogen,1000000
5175,hydrogen,1000000
5176,hydrogen,1000000
5177,hydrogen,1000000
5178,hydrogen,1000000
5179,hydrogen,1000000
5180,hydrogen,1000000
5181,hydrogen,1000000
5182,hydrogen,1000000
5183,hydrogen,1000000
5184,hydrogen,1000000
5185,hydrogen,1000000
5186,hydrogen,1000000
5187,hydrogen,1000000
5188,hydrogen,1000000
5189,hydrogen,1000000
5190,hydrogen,1000000
5191,hydrogen,1000000
5192,hydrogen,1000000
5193,hydrogen,1000000
5194,hydrogen,1000000
5195,hydrogen,1000000
5196,hydrogen,1000000
5197,hydrogen,1000000
5198,hydrogen,1000000
5199,hydrogen,1000000
5200,hydrogen,1000000
5201,hydrogen,1000000
5202,hydrogen,1000000
5203,hydrogen,1000000
5204,hydrogen,1000000
5205,hydrogen,1000000
5206,hydrogen,1000000
5207,hydrogen,1000000
5208,hydrogen,1000000
5209,hydrogen,1000000
5210,hydrogen,1000000
5211,hydrogen,1000000
5212,hydrogen,1000000
5213,hydrogen,1000000
5214,hydrogen,1000000
5215,hydrogen,1000000
5216,hydrogen,1000000
5217,hydrogen,1000000
5218,hydrogen,1000000
5219,hydrogen,1000000
5220,hydrogen,1000000
5221,hydrogen,1000000
5222,hydrogen,1000000
5223,hydrogen,1000000
5224,hydrogen,1000000
5225,hydrogen,1000000
5226,hydrogen,1000000
5227,hydrogen,1000000
5228,hydrogen,1000000
5229,hydrogen,1000000
5230,hydrogen,1000000
5231,hydrogen,1000000
5232,hydrogen,1000000
5233,hydrogen,1000000
5234,hydrogen,1000000
5235,hydrogen,1000000
5236,hydrogen,1000000
5237,hydrogen,1000000
5238,hydrogen,1000000
5239,hydrogen,1000000
5240,hydrogen,1000000
5241,hydrogen,1000000
5242,hydrogen,1000000
5243,hydrogen,1000000
5244,hydrogen,1000000
5245,hydrogen,1000000
5246,hydrogen,1000000
5247,hydrogen,1000000
5248,hydrogen,1000000
5249,hydrogen,1000000
5250,hydrogen,1000000
5251,hydrogen,1000000
5252,hydrogen,1000000
5253,hydrogen,1000000
5254,hydrogen,1000000
5255,hydrogen,1000000
5256,hydrogen,1000000
5257,hydrogen,1000000
5258,hydrogen,1000000
5259,hydrogen,1000000
5260,hydrogen,1000000
5261,hydrogen,1000000
5262,hydrogen,1000000
5263,hydrogen,1000000
5264,hydrogen,1000000
5265,hydrogen,1000000
5266,hydrogen,1000000
5267,hydrogen,1000000
5268,hydrogen,1000000
5269,hydrogen,1000000
5270,hydrogen,1000000
5271,hydrogen,1000000
5272,hydrogen,1000000
5273,hydrogen,1000000
5274,hydrogen,1000000
5275,hydrogen,1000000
5276,hydrogen,1000000
5277,hydrogen,1000000
5278,hydrogen,1000000
5279,hydrogen,1000000
5280,hydrogen,1000000
5281,hydrogen,1000000
5282,hydrogen,1000000
5283,hydrogen,1000000
5284,hydrogen,1000000
5285,hydrogen,1000000
5286,hydrogen,1000000
5287,hydrogen,1000000
5288,hydrogen,1000000
5289,hydrogen,1000000
5290,hydrogen,1000000
5291,hydrogen,1000000
5292,hydrogen,1000000
5293,hydrogen,1000000
5294,hydrogen,1000000
5295,hydrogen,1000000
5296,hydrogen,1000000
5297,hydrogen,1000000
5298,hydrogen,1000000
5299,hydrogen,1000000
5300,hydrogen,1000000
5301,hydrogen,1000000
5302,hydrogen,1000000
5303,hydrogen,1000000
5304,hydrogen,1000000
5305,hydrogen,1000000
5306,hydrogen,1000000
5307,hydrogen,1000000
5308,hydrogen,1000000
5309,hydrogen,1000000
5310,hydrogen,1000000
5311,hydrogen,1000000
5312,hydrogen,1000000
5313,hydrogen,1000000
5314,hydrogen,1000000
5315,hydrogen,1000000
5316,hydrogen,1000000
5317,hydrogen,1000000
5318,hydrogen,1000000
5319,hydrogen,1000000
5320,hydrogen,1000000
5321,hydrogen,1000000
5322,hydrogen,1000000
5323,hydrogen,1000000
5324,hydrogen,1000000
5325,hydrogen,1000000
5326,hydrogen,1000000
5327,hydrogen,1000000
5328,hydrogen,1000000
5329,hydrogen,1000000
5330,hydrogen,1000000
5331,hydrogen,1000000
5332,hydrogen,1000000
5333,hydrogen,1000000
5334,hydrogen,1000000
5335,hydrogen,1000000
5336,hydrogen,1000000
5337,hydrogen,1000000
5338,hydrogen,1000000
5339,hydrogen,1000000
5340,hydrogen,1000000
5341,hydrogen,1000000
5342,hydrogen,1000000
5343,hydrogen,1000000
5344,hydrogen,1000000
5345,hydrogen,1000000
5346,hydrogen,1000000
5347,hydrogen,1000000
5348,hydrogen,1000000
5349,hydrogen,1000000
5350,hydrogen,1000000
5351,hydrogen,1000000
5352,hydrogen,1000000
5353,hydrogen,1000000
5354,hydrogen,1000000
5355,hydrogen,1000000
5356,hydrogen,1000000
5357,hydrogen,1000000
5358,hydrogen,1000000
5359,hydrogen,1000000
5360,hydrogen,1000000
5361,hydrogen,1000000
5362,hydrogen,1000000
5363,hydrogen,1000000
5364,hydrogen,1000000
5365,hydrogen,1000000
5366,hydrogen,1000000
5367,hydrogen,1000000
5368,hydrogen,1000000
5369,hydrogen,1000000
5370,hydrogen,1000000
5371,hydrogen,1000000
5372,hydrogen,1000000
5373,hydrogen,1000000
5374,hydrogen,1000000
5375,hydrogen,1000000
5376,hydrogen,1000000
5377,hydrogen,1000000
5378,hydrogen,1000000
5379,hydrogen,1000000
5380,hydrogen,1000000
5381,hydrogen,1000000
5382,hydrogen,1000000
5383,hydrogen,1000000
5384,hydrogen,1000000
5385,hydrogen,1000000
5386,hydrogen,1000000
5387,hydrogen,1000000
5388,hydrogen,1000000
5389,hydrogen,1000000
5390,hydrogen,1000000
5391,hydrogen,1000000
5392,hydrogen,1000000
5393,hydrogen,1000000
5394,hydrogen,1000000
5395,hydrogen,1000000
5396,hydrogen,1000000
5397,hydrogen,1000000
5398,hydrogen,1000000
5399,hydrogen,1000000
5400,hydrogen,1000000
5401,hydrogen,1000000
5402,hydrogen,1000000
5403,hydrogen,1000000
5404,hydrogen,1000000
5405,hydrogen,1000000
5406,hydrogen,1000000
5407,hydrogen,1000000
5408,hydrogen,1000000
5409,hydrogen,1000000
5410,hydrogen,1000000
5411,hydrogen,1000000
5412,hydrogen,1000000
5413,hydrogen,1000000
5414,hydrogen,1000000
5415,hydrogen,1000000
5416,hydrogen,1000000
5417,hydrogen,1000000
5418,hydrogen,1000000
5419,hydrogen,1000000
5420,hydrogen,1000000
5421,hydrogen,1000000
5422,hydrogen,1000000
5423,hydrogen,1000000
5424,hydrogen,1000000
5425,hydrogen,1000000
5426,hydrogen,1000000
5427,hydrogen,1000000
5428,hydrogen,1000000
5429,hydrogen,1000000
5430,hydrogen,1000000
5431,hydrogen,1000000
5432,hydrogen,1000000
5433,hydrogen,1000000
5434,hydrogen,1000000
5435,hydrogen,1000000
5436,hydrogen,1000000
5437,hydrogen,1000000
5438,hydrogen,1000000
5439,hydrogen,1000000
5440,hydrogen,1000000
5441,hydrogen,1000000
5442,hydrogen,1000000
5443,hydrogen,1000000
5444,hydrogen,1000000
5445,hydrogen,1000000
5446,hydrogen,1000000
5447,hydrogen,1000000
5448,hydrogen,1000000
5449,hydrogen,1000000
5450,hydrogen,1000000
5451,hydrogen,1000000
5452,hydrogen,1000000
5453,hydrogen,1000000
5454,hydrogen,1000000
5455,hydrogen,1000000
5456,hydrogen,1000000
5457,hydrogen,1000000
5458,hydrogen,1000000
5459,hydrogen,1000000
5460,hydrogen,1000000
5461,hydrogen,1000000
5462,hydrogen,1000000
5463,hydrogen,1000000
5464,hydrogen,1000000
5465,hydrogen,1000000
5466,hydrogen,1000000
5467,hydrogen,1000000
5468,hydrogen,1000000
5469,hydrogen,1000000
5470,hydrogen,1000000
5471,hydrogen,1000000
5472,hydrogen,1000000
5473,hydrogen,1000000
5474,hydrogen,1000000
5475,hydrogen,1000000
5476,hydrogen,1000000
5477,hydrogen,1000000
5478,hydrogen,1000000
5479,hydrogen,1000000
5480,hydrogen,1000000
5481,hydrogen,1000000
5482,hydrogen,1000000
5483,hydrogen,1000000
5484,hydrogen,1000000
5485,hydrogen,1000000
5486,hydrogen,1000000
5487,hydrogen,1000000
5488,hydrogen,1000000
5489,hydrogen,1000000
5490,hydrogen,1000000
5491,hydrogen,1000000
5492,hydrogen,1000000
5493,hydrogen,1000000
5494,hydrogen,1000000
5495,hydrogen,1000000
5496,hydrogen,1000000
5497,hydrogen,1000000
5498,hydrogen,1000000
5499,hydrogen,1000000
5500,hydrogen,1000000
5501,hydrogen,1000000
5502,hydrogen,1000000
5503,hydrogen,1000000
5504,hydrogen,1000000
5505,hydrogen,1000000
5506,hydrogen,1000000
5507,hydrogen,1000000
5508,hydrogen,1000000
5509,hydrogen,1000000
5510,hydrogen,1000000
5511,hydrogen,1000000
5512,hydrogen,1000000
5513,hydrogen,1000000
5514,hydrogen,1000000
5515,hydrogen,1000000
5516,hydrogen,1000000
5517,hydrogen,1000000
5518,hydrogen,1000000
5519,hydrogen,1000000
5520,hydrogen,1000000
5521,hydrogen,1000000
5522,hydrogen,1000000
5523,hydrogen,1000000
5524,hydrogen,1000000
5525,hydrogen,1000000
5526,hydrogen,1000000
5527,hydrogen,1000000
5528,hydrogen,1000000
5529,hydrogen,1000000
5530,hydrogen,1000000
5531,hydrogen,1000000
5532,hydrogen,1000000
5533,hydrogen,1000000
5534,hydrogen,1000000
5535,hydrogen,1000000
5536,hydrogen,1000000
5537,hydrogen,1000000
5538,hydrogen,1000000
5539,hydrogen,1000000
5540,hydrogen,1000000
5541,hydrogen,1000000
5542,hydrogen,1000000
5543,hydrogen,1000000
5544,hydrogen,1000000
5545,hydrogen,1000000
5546,hydrogen,1000000
5547,hydrogen,1000000
5548,hydrogen,1000000
5549,hydrogen,1000000
5550,hydrogen,1000000
5551,hydrogen,1000000
5552,hydrogen,1000000
5553,hydrogen,1000000
5554,hydrogen,1000000
5555,hydrogen,1000000
5556,hydrogen,1000000
5557,hydrogen,1000000
5558,hydrogen,1000000
5559,hydrogen,1000000
5560,hydrogen,1000000
5561,hydrogen,1000000
5562,hydrogen,1000000
5563,hydrogen,1000000
5564,hydrogen,1000000
5565,hydrogen,1000000
5566,hydrogen,1000000
5567,hydrogen,1000000
5568,hydrogen,1000000
5569,hydrogen,1000000
5570,hydrogen,1000000
5571,hydrogen,1000000
5572,hydrogen,1000000
5573,hydrogen,1000000
5574,hydrogen,1000000
5575,hydrogen,1000000
5576,hydrogen,1000000
5577,hydrogen,1000000
5578,hydrogen,1000000
5579,hydrogen,1000000
5580,hydrogen,1000000
5581,hydrogen,1000000
5582,hydrogen,1000000
5583,hydrogen,1000000
5584,hydrogen,1000000
5585,hydrogen,1000000
5586,hydrogen,1000000
5587,hydrogen,1000000
5588,hydrogen,1000000
5589,hydrogen,1000000
5590,hydrogen,1000000
5591,hydrogen,1000000
5592,hydrogen,1000000
5593,hydrogen,1000000
5594,hydrogen,1000000
5595,hydrogen,1000000
5596,hydrogen,1000000
5597,hydrogen,1000000
5598,hydrogen,1000000
5599,hydrogen,1000000
5600,hydrogen,1000000
5601,hydrogen,1000000
5602,hydrogen,1000000
5603,hydrogen,1000000
5604,hydrogen,1000000
5605,hydrogen,1000000
5606,hydrogen,1000000
5607,hydrogen,1000000
5608,hydrogen,1000000
5609,hydrogen,1000000
5610,hydrogen,1000000
5611,hydrogen,1000000
5612,hydrogen,1000000
5613,hydrogen,1000000
5614,hydrogen,1000000
5615,hydrogen,1000000
5616,hydrogen,1000000
5617,hydrogen,1000000
5618,hydrogen,1000000
5619,hydrogen,1000000
5620,hydrogen,1000000
5621,hydrogen,1000000
5622,hydrogen,1000000
5623,hydrogen,1000000
5624,hydrogen,1000000
5625,hydrogen,1000000
5626,hydrogen,1000000
5627,hydrogen,1000000
5628,hydrogen,1000000
5629,hydrogen,1000000
5630,hydrogen,1000000
5631,hydrogen,1000000
5632,hydrogen,1000000
5633,hydrogen,1000000
5634,hydrogen,1000000
5635,hydrogen,1000000
5636,hydrogen,1000000
5637,hydrogen,1000000
5638,hydrogen,1000000
5639,hydrogen,1000000
5640,hydrogen,1000000
5641,hydrogen,1000000
5642,hydrogen,1000000
5643,hydrogen,1000000
5644,hydrogen,1000000
5645,hydrogen,1000000
5646,hydrogen,1000000
5647,hydrogen,1000000
5648,hydrogen,1000000
5649,hydrogen,1000000
5650,hydrogen,1000000
5651,hydrogen,1000000
5652,hydrogen,1000000
5653,hydrogen,1000000
5654,hydrogen,1000000
5655,hydrogen,1000000
5656,hydrogen,1000000
5657,hydrogen,1000000
5658,hydrogen,1000000
5659,hydrogen,1000000
5660,hydrogen,1000000
5661,hydrogen,1000000
5662,hydrogen,1000000
5663,hydrogen,1000000
5664,hydrogen,1000000
5665,hydrogen,1000000
5666,hydrogen,1000000
5667,hydrogen,1000000
5668,hydrogen,1000000
5669,hydrogen,1000000
5670,hydrogen,1000000
5671,hydrogen,1000000
5672,hydrogen,1000000
5673,hydrogen,1000000
5674,hydrogen,1000000
5675,hydrogen,1000000
5676,hydrogen,1000000
5677,hydrogen,1000000
5678,hydrogen,1000000
5679,hydrogen,1000000
5680,hydrogen,1000000
5681,hydrogen,1000000
5682,hydrogen,1000000
5683,hydrogen,1000000
5684,hydrogen,1000000
5685,hydrogen,1000000
5686,hydrogen,1000000
5687,hydrogen,1000000
5688,hydrogen,1000000
5689,hydrogen,1000000
5690,hydrogen,1000000
5691,hydrogen,1000000
5692,hydrogen,1000000
5693,hydrogen,1000000
5694,hydrogen,1000000
5695,hydrogen,1000000
5696,hydrogen,1000000
5697,hydrogen,1000000
5698,hydrogen,1000000
5699,hydrogen,1000000
5700,hydrogen,1000000
5701,hydrogen,1000000
5702,hydrogen,1000000
5703,hydrogen,1000000
5704,hydrogen,1000000
5705,hydrogen,1000000
5706,hydrogen,1000000
5707,hydrogen,1000000
5708,hydrogen,1000000
5709,hydrogen,1000000
5710,hydrogen,1000000
5711,hydrogen,1000000
5712,hydrogen,1000000
5713,hydrogen,1000000
5714,hydrogen,1000000
5715,hydrogen,1000000
5716,hydrogen,1000000
5717,hydrogen,1000000
5718,hydrogen,1000000
5719,hydrogen,1000000
5720,hydrogen,1000000
5721,hydrogen,1000000
5722,hydrogen,1000000
5723,hydrogen,1000000
5724,hydrogen,1000000
5725,hydrogen,1000000
5726,hydrogen,1000000
5727,hydrogen,1000000
5728,hydrogen,1000000
5729,hydrogen,1000000
5730,hydrogen,1000000
5731,hydrogen,1000000
5732,hydrogen,1000000
5733,hydrogen,1000000
5734,hydrogen,1000000
5735,hydrogen,1000000
5736,hydrogen,1000000
5737,hydrogen,1000000
5738,hydrogen,1000000
5739,hydrogen,1000000
5740,hydrogen,1000000
5741,hydrogen,1000000
5742,hydrogen,1000000
5743,hydrogen,1000000
5744,hydrogen,1000000
5745,hydrogen,1000000
5746,hydrogen,1000000
5747,hydrogen,1000000
5748,hydrogen,1000000
5749,hydrogen,1000000
5750,hydrogen,1000000
5751,hydrogen,1000000
5752,hydrogen,1000000
5753,hydrogen,1000000
5754,hydrogen,1000000
5755,hydrogen,1000000
5756,hydrogen,1000000
5757,hydrogen,1000000
5758,hydrogen,1000000
5759,hydrogen,1000000
5760,hydrogen,1000000
5761,hydrogen,1000000
5762,hydrogen,1000000
5763,hydrogen,1000000
5764,hydrogen,1000000
5765,hydrogen,1000000
5766,hydrogen,1000000
5767,hydrogen,1000000
5768,hydrogen,1000000
5769,hydrogen,1000000
5770,hydrogen,1000000
5771,hydrogen,1000000
5772,hydrogen,1000000
5773,hydrogen,1000000
5774,hydrogen,1000000
5775,hydrogen,1000000
5776,hydrogen,1000000
5777,hydrogen,1000000
5778,hydrogen,1000000
5779,hydrogen,1000000
5780,hydrogen,1000000
5781,hydrogen,1000000
5782,hydrogen,1000000
5783,hydrogen,1000000
5784,hydrogen,1000000
5785,hydrogen,1000000
5786,hydrogen,1000000
5787,hydrogen,1000000
5788,hydrogen,1000000
5789,hydrogen,1000000
5790,hydrogen,1000000
5791,hydrogen,1000000
5792,hydrogen,1000000
5793,hydrogen,1000000
5794,hydrogen,1000000
5795,hydrogen,1000000
5796,hydrogen,1000000
5797,hydrogen,1000000
5798,hydrogen,1000000
5799,hydrogen,1000000
5800,hydrogen,1000000
5801,hydrogen,1000000
5802,hydrogen,1000000
5803,hydrogen,1000000
5804,hydrogen,1000000
5805,hydrogen,1000000
5806,hydrogen,1000000
5807,hydrogen,1000000
5808,hydrogen,1000000
5809,hydrogen,1000000
5810,hydrogen,1000000
5811,hydrogen,1000000
5812,hydrogen,1000000
5813,hydrogen,1000000
5814,hydrogen,1000000
5815,hydrogen,1000000
5816,hydrogen,1000000
5817,hydrogen,1000000
5818,hydrogen,1000000
5819,hydrogen,1000000
5820,hydrogen,1000000
5821,hydrogen,1000000
5822,hydrogen,1000000
5823,hydrogen,1000000
5824,hydrogen,1000000
5825,hydrogen,1000000
5826,hydrogen,1000000
5827,hydrogen,1000000
5828,hydrogen,1000000
5829,hydrogen,1000000
5830,hydrogen,1000000
5831,hydrogen,1000000
5832,hydrogen,1000000
5833,hydrogen,1000000
5834,hydrogen,1000000
5835,hydrogen,1000000
5836,hydrogen,1000000
5837,hydrogen,1000000
5838,hydrogen,1000000
5839,hydrogen,1000000
5840,hydrogen,1000000
5841,hydrogen,1000000
5842,hydrogen,1000000
5843,hydrogen,1000000
5844,hydrogen,1000000
5845,hydrogen,1000000
5846,hydrogen,1000000
5847,hydrogen,1000000
5848,hydrogen,1000000
5849,hydrogen,1000000
5850,hydrogen,1000000
5851,hydrogen,1000000
5852,hydrogen,1000000
5853,hydrogen,1000000
5854,hydrogen,1000000
5855,hydrogen,1000000
5856,hydrogen,1000000
5857,hydrogen,1000000
5858,hydrogen,1000000
5859,hydrogen,1000000
5860,hydrogen,1000000
5861,hydrogen,1000000
5862,hydrogen,1000000
5863,hydrogen,1000000
5864,hydrogen,1000000
5865,hydrogen,1000000
5866,hydrogen,1000000
5867,hydrogen,1000000
5868,hydrogen,1000000
5869,hydrogen,1000000
5870,hydrogen,1000000
5871,hydrogen,1000000
5872,hydrogen,1000000
5873,hydrogen,1000000
5874,hydrogen,1000000
5875,hydrogen,1000000
5876,hydrogen,1000000
5877,hydrogen,1000000
5878,hydrogen,1000000
5879,hydrogen,1000000
5880,hydrogen,1000000
5881,hydrogen,1000000
5882,hydrogen,1000000
5883,hydrogen,1000000
5884,hydrogen,1000000
5885,hydrogen,1000000
5886,hydrogen,1000000
5887,hydrogen,1000000
5888,hydrogen,1000000
5889,hydrogen,1000000
5890,hydrogen,1000000
5891,hydrogen,1000000
5892,hydrogen,1000000
5893,hydrogen,1000000
5894,hydrogen,1000000
5895,hydrogen,1000000
5896,hydrogen,1000000
5897,hydrogen,1000000
5898,hydrogen,1000000
5899,hydrogen,1000000
5900,hydrogen,1000000
5901,hydrogen,1000000
5902,hydrogen,1000000
5903,hydrogen,1000000
5904,hydrogen,1000000
5905,hydrogen,1000000
5906,hydrogen,1000000
5907,hydrogen,1000000
5908,hydrogen,1000000
5909,hydrogen,1000000
5910,hydrogen,1000000
5911,hydrogen,1000000
5912,hydrogen,1000000
5913,hydrogen,1000000
5914,hydrogen,1000000
5915,hydrogen,1000000
5916,hydrogen,1000000
5917,hydrogen,1000000
5918,hydrogen,1000000
5919,hydrogen,1000000
5920,hydrogen,1000000
5921,hydrogen,1000000
5922,hydrogen,1000000
5923,hydrogen,1000000
5924,hydrogen,1000000
5925,hydrogen,1000000
5926,hydrogen,1000000
5927,hydrogen,1000000
5928,hydrogen,1000000
5929,hydrogen,1000000
5930,hydrogen,1000000
5931,hydrogen,1000000
5932,hydrogen,1000000
5933,hydrogen,1000000
5934,hydrogen,1000000
5935,hydrogen,1000000
5936,hydrogen,1000000
5937,hydrogen,1000000
5938,hydrogen,1000000
5939,hydrogen,1000000
5940,hydrogen,1000000
5941,hydrogen,1000000
5942,hydrogen,1000000
5943,hydrogen,1000000
5944,hydrogen,1000000
5945,hydrogen,1000000
5946,hydrogen,1000000
5947,hydrogen,1000000
5948,hydrogen,1000000
5949,hydrogen,1000000
5950,hydrogen,1000000
5951,hydrogen,1000000
5952,hydrogen,1000000
5953,hydrogen,1000000
5954,hydrogen,1000000
5955,hydrogen,1000000
5956,hydrogen,1000000
5957,hydrogen,1000000
5958,hydrogen,1000000
5959,hydrogen,1000000
5960,hydrogen,1000000
5961,hydrogen,1000000
5962,hydrogen,1000000
5963,hydrogen,1000000
5964,hydrogen,1000000
5965,hydrogen,1000000
5966,hydrogen,1000000
5967,hydrogen,1000000
5968,hydrogen,1000000
5969,hydrogen,1000000
5970,hydrogen,1000000
5971,hydrogen,1000000
5972,hydrogen,1000000
5973,hydrogen,1000000
5974,hydrogen,1000000
5975,hydrogen,1000000
5976,hydrogen,1000000
5977,hydrogen,1000000
5978,hydrogen,1000000
5979,hydrogen,1000000
5980,hydrogen,1000000
5981,hydrogen,1000000
5982,hydrogen,1000000
5983,hydrogen,1000000
5984,hydrogen,1000000
5985,hydrogen,1000000
5986,hydrogen,1000000
5987,hydrogen,1000000
5988,hydrogen,1000000
5989,hydrogen,1000000
5990,hydrogen,1000000
5991,hydrogen,1000000
5992,hydrogen,1000000
5993,hydrogen,1000000
5994,hydrogen,1000000
5995,hydrogen,1000000
5996,hydrogen,1000000
5997,hydrogen,1000000
5998,hydrogen,1000000
5999,hydrogen,1000000
6000,hydrogen,1000000
6001,hydrogen,1000000
6002,hydrogen,1000000
6003,hydrogen,1000000
6004,hydrogen,1000000
6005,hydrogen,1000000
6006,hydrogen,1000000
6007,hydrogen,1000000
6008,hydrogen,1000000
6009,hydrogen,1000000
6010,hydrogen,1000000
6011,hydrogen,1000000
6012,hydrogen,1000000
6013,hydrogen,1000000
6014,hydrogen,1000000
6015,hydrogen,1000000
6016,hydrogen,1000000
6017,hydrogen,1000000
6018,hydrogen,1000000
6019,hydrogen,1000000
6020,hydrogen,1000000
6021,hydrogen,1000000
6022,hydrogen,1000000
6023,hydrogen,1000000
6024,hydrogen,1000000
6025,hydrogen,1000000
6026,hydrogen,1000000
6027,hydrogen,1000000
6028,hydrogen,1000000
6029,hydrogen,1000000
6030,hydrogen,1000000
6031,hydrogen,1000000
6032,hydrogen,1000000
6033,hydrogen,1000000
6034,hydrogen,1000000
6035,hydrogen,1000000
6036,hydrogen,1000000
6037,hydrogen,1000000
6038,hydrogen,1000000
6039,hydrogen,1000000
6040,hydrogen,1000000
6041,hydrogen,1000000
6042,hydrogen,1000000
6043,hydrogen,1000000
6044,hydrogen,1000000
6045,hydrogen,1000000
6046,hydrogen,1000000
6047,hydrogen,1000000
6048,hydrogen,1000000
6049,hydrogen,1000000
6050,hydrogen,1000000
6051,hydrogen,1000000
6052,hydrogen,1000000
6053,hydrogen,1000000
6054,hydrogen,1000000
6055,hydrogen,1000000
6056,hydrogen,1000000
6057,hydrogen,1000000
6058,hydrogen,1000000
6059,hydrogen,1000000
6060,hydrogen,1000000
6061,hydrogen,1000000
6062,hydrogen,1000000
6063,hydrogen,1000000
6064,hydrogen,1000000
6065,hydrogen,1000000
6066,hydrogen,1000000
6067,hydrogen,1000000
6068,hydrogen,1000000
6069,hydrogen,1000000
