,YEAR_invest,TECHNOLOGIES,TECHNOLOGIES,transInvest_Dvar
380,2020,CCS1,CCS1,0.0
381,2020,CCS1,Solar,0.0
382,2020,CCS1,WindOnShore,0.0
383,2020,CCS1,SMR_elec,0.0
384,2020,CCS1,curtailment,0.0
385,2020,CCS1,WindOffShore_flot,0.0
386,2020,CCS1,SMR + CCS2,0.0
387,2020,CCS1,SMR_elecCCS1,0.0
388,2020,CCS1,SMR + CCS1,0.0
389,2020,CCS1,electrolysis_AEL,0.0
390,2020,Solar,SMR,0.0
391,2020,Solar,CCS2,0.0
392,2020,Solar,electrolysis_PEMEL,0.0
393,2020,Solar,CCS1,0.0
394,2020,Solar,Solar,0.0
395,2020,Solar,WindOnShore,0.0
396,2020,Solar,SMR_elec,0.0
397,2020,Solar,curtailment,0.0
398,2020,Solar,WindOffShore_flot,0.0
399,2020,Solar,SMR + CCS2,0.0
400,2020,Solar,SMR_elecCCS1,0.0
401,2020,Solar,SMR + CCS1,0.0
402,2020,Solar,electrolysis_AEL,0.0
403,2020,WindOnShore,SMR,0.0
404,2020,WindOnShore,CCS2,0.0
405,2020,WindOnShore,electrolysis_PEMEL,0.0
406,2020,WindOnShore,CCS1,0.0
407,2020,WindOnShore,Solar,0.0
408,2020,WindOnShore,WindOnShore,0.0
409,2020,WindOnShore,SMR_elec,0.0
410,2020,WindOnShore,curtailment,0.0
411,2020,WindOnShore,WindOffShore_flot,0.0
412,2020,WindOnShore,SMR + CCS2,0.0
413,2020,WindOnShore,SMR_elecCCS1,0.0
414,2020,WindOnShore,SMR + CCS1,0.0
415,2020,WindOnShore,electrolysis_AEL,0.0
416,2020,SMR_elec,SMR,0.0
417,2020,SMR_elec,CCS2,0.0
418,2020,SMR_elec,electrolysis_PEMEL,0.0
419,2020,SMR_elec,CCS1,0.0
420,2020,SMR_elec,Solar,0.0
421,2020,SMR_elec,WindOnShore,0.0
422,2020,SMR_elec,SMR_elec,0.0
423,2020,SMR_elec,curtailment,0.0
424,2020,SMR_elec,WindOffShore_flot,0.0
425,2020,SMR_elec,SMR + CCS2,0.0
426,2020,SMR_elec,SMR_elecCCS1,0.0
427,2020,SMR_elec,SMR + CCS1,0.0
428,2020,SMR_elec,electrolysis_AEL,0.0
429,2020,curtailment,SMR,0.0
430,2020,curtailment,CCS2,0.0
431,2020,curtailment,electrolysis_PEMEL,0.0
432,2020,curtailment,CCS1,0.0
433,2020,curtailment,Solar,0.0
434,2020,curtailment,WindOnShore,0.0
435,2020,curtailment,SMR_elec,0.0
436,2020,curtailment,curtailment,0.0
437,2020,curtailment,WindOffShore_flot,0.0
438,2020,curtailment,SMR + CCS2,0.0
439,2020,curtailment,SMR_elecCCS1,0.0
440,2020,curtailment,SMR + CCS1,0.0
441,2020,curtailment,electrolysis_AEL,0.0
442,2020,WindOffShore_flot,SMR,0.0
443,2020,WindOffShore_flot,CCS2,0.0
444,2020,WindOffShore_flot,electrolysis_PEMEL,0.0
445,2020,WindOffShore_flot,CCS1,0.0
446,2020,WindOffShore_flot,Solar,0.0
447,2020,WindOffShore_flot,WindOnShore,0.0
448,2020,WindOffShore_flot,SMR_elec,0.0
449,2020,WindOffShore_flot,curtailment,0.0
450,2020,WindOffShore_flot,WindOffShore_flot,0.0
451,2020,WindOffShore_flot,SMR + CCS2,0.0
452,2020,WindOffShore_flot,SMR_elecCCS1,0.0
453,2020,WindOffShore_flot,SMR + CCS1,0.0
454,2020,WindOffShore_flot,electrolysis_AEL,0.0
455,2020,SMR + CCS2,SMR,0.0
456,2020,SMR + CCS2,CCS2,0.0
457,2020,SMR + CCS2,electrolysis_PEMEL,0.0
458,2020,SMR + CCS2,CCS1,0.0
459,2020,SMR + CCS2,Solar,0.0
460,2020,SMR + CCS2,WindOnShore,0.0
461,2020,SMR + CCS2,SMR_elec,0.0
462,2020,SMR + CCS2,curtailment,0.0
463,2020,SMR + CCS2,WindOffShore_flot,0.0
464,2020,SMR + CCS2,SMR + CCS2,0.0
465,2020,SMR + CCS2,SMR_elecCCS1,0.0
466,2020,SMR + CCS2,SMR + CCS1,0.0
467,2020,SMR + CCS2,electrolysis_AEL,0.0
468,2020,SMR_elecCCS1,SMR,0.0
469,2020,SMR_elecCCS1,CCS2,0.0
470,2020,SMR_elecCCS1,electrolysis_PEMEL,0.0
471,2020,SMR_elecCCS1,CCS1,0.0
472,2020,SMR_elecCCS1,Solar,0.0
473,2020,SMR_elecCCS1,WindOnShore,0.0
474,2020,SMR_elecCCS1,SMR_elec,0.0
475,2020,SMR_elecCCS1,curtailment,0.0
476,2020,SMR_elecCCS1,WindOffShore_flot,0.0
477,2020,SMR_elecCCS1,SMR + CCS2,0.0
478,2020,SMR_elecCCS1,SMR_elecCCS1,0.0
479,2020,SMR_elecCCS1,SMR + CCS1,0.0
480,2020,SMR_elecCCS1,electrolysis_AEL,0.0
481,2020,SMR + CCS1,SMR,0.0
482,2020,SMR + CCS1,CCS2,0.0
483,2020,SMR + CCS1,electrolysis_PEMEL,0.0
484,2020,SMR + CCS1,CCS1,0.0
485,2020,SMR + CCS1,Solar,0.0
486,2020,SMR + CCS1,WindOnShore,0.0
487,2020,SMR + CCS1,SMR_elec,0.0
488,2020,SMR + CCS1,curtailment,0.0
489,2020,SMR + CCS1,WindOffShore_flot,0.0
490,2020,SMR + CCS1,SMR + CCS2,0.0
491,2020,SMR + CCS1,SMR_elecCCS1,0.0
492,2020,SMR + CCS1,SMR + CCS1,0.0
493,2020,SMR + CCS1,electrolysis_AEL,0.0
494,2020,electrolysis_AEL,SMR,0.0
495,2020,electrolysis_AEL,CCS2,0.0
496,2020,electrolysis_AEL,electrolysis_PEMEL,0.0
497,2020,electrolysis_AEL,CCS1,0.0
498,2020,electrolysis_AEL,Solar,0.0
499,2020,electrolysis_AEL,WindOnShore,0.0
500,2020,electrolysis_AEL,SMR_elec,0.0
501,2020,electrolysis_AEL,curtailment,0.0
502,2020,electrolysis_AEL,WindOffShore_flot,0.0
