,YEAR_invest,TECHNOLOGIES,TECHNOLOGIES,transInvest_Dvar
663,2030,WindOffShore,Solar,0.0
664,2030,WindOffShore,Coal_p,0.0
665,2030,WindOffShore,HydroRiver,0.0
666,2030,WindOffShore,WindOnShore,0.0
667,2030,WindOffShore,HydroReservoir,0.0
668,2030,WindOffShore,TAC,0.0
669,2030,WindOffShore,curtailment,0.0
670,2030,WindOffShore,OldNuke,0.0
671,2030,WindOffShore,IntercoOut,0.0
672,2030,WindOffShore,CCG,0.0
673,2030,WindOffShore,NewNuke,0.0
674,2030,WindOffShore,IntercoIn,0.0
675,2030,WindOffShore,WindOffShore,0.0
